brazo,imagen,EN,SD,FE,MG,MI_vis,MI_ir,SF,SSIM,PSNR,Qabf,Nabf,SCD,VIF,FMI,Q0,QW,QE
RatioPiramide,APC_3_view_3_fk_NL_05_005,7.032945525475138,0.13421191275119781,1.2225682183912407,0.02275523543357849,1.0254807351001372,1.0325891140870573,10.210706787760849,0.7591053411636168,18.36213153045172,0.3879271929874548,0.2493640128532415,1.2895159573163726,0.32799907785755456,0.14114840684580562,0.6752978336925203,0.7889338122886779,0.05198001935470881
DWT,APC_3_view_3_fk_NL_05_005,6.9125794654927315,0.1262868344783783,1.201644450536872,0.02366035431623459,1.3459678674549571,0.9046451792096453,10.815056116883481,0.7431708882738552,18.50760225023302,0.3787253514628608,0.2652839492415812,1.1675968638148833,0.2715106485048724,0.11665877428004016,0.6861484505616395,0.765134242835639,0.0540922149589203
DTCWT,APC_3_view_3_fk_NL_05_005,6.924289169917777,0.12643276154994965,1.2036800005670776,0.02151564136147499,1.312095077818149,0.9731429051757418,9.725987966983865,0.7708647705009575,18.528504635546966,0.4173444282433955,0.18018823927604966,1.1864683597147916,0.3190654970301272,0.14183575085346825,0.7238515354732507,0.8050325062065282,0.05453282228712773
Curvelet,APC_3_view_3_fk_NL_05_005,6.891179320003974,0.12503443658351898,1.1979243680125962,0.022696280851960182,1.4012198173863597,0.9136877412249886,10.204990362954547,0.7576929211564682,18.54075084858151,0.36162993851439307,0.23819574212371394,1.1559912620191792,0.2738190563034455,0.11510412524255875,0.6939019250681844,0.7744840371409465,0.05369694422880735
TopHat_Clasico,APC_3_view_3_fk_NL_05_005,7.069435474859102,0.14056171476840973,1.228911428678587,0.039961379021406174,0.925389426150286,0.6693899273800151,17.16421575902923,0.6188913485200207,17.97382568371767,0.24980348409815276,0.6122617504997686,1.1926760176300646,0.3072181129655639,0.11178280584851666,0.5933286941954894,0.6825939180131472,0.10291690872406065
Propuesta_Novedosa,APC_3_view_3_fk_NL_05_005,7.081889666065668,0.14441640675067902,1.231076396159106,0.03029405139386654,0.9785063280536243,0.7826036418034514,12.808767617712078,0.7077262698053641,17.986929726676955,0.3628005837315998,0.43613838042330055,1.2782334151022732,0.36563594784472125,0.1321920333107337,0.6856304647542663,0.7463502821749038,0.07037239324674385
base,Athena_2_men_in_front_of_house_meting003,6.44873089746803,0.09142424911260605,0.9313503788226486,0.014374099671840668,0.9283260249947884,0.8699548765229481,6.6329618625503866,0.7631471375551822,15.871152251713452,0.30685160892561314,1.4175627837959054e-06,1.7660544775737455,0.2558447333527258,0.1677423906825661,0.6424929549365082,0.6956719554359458,0.3691060209158642
desenfoque_5,Athena_2_men_in_front_of_house_meting003,6.402601290376442,0.08875274658203125,0.9246881645478121,0.009868709370493889,0.9116783151012688,0.7651033665817437,3.8882357992299568,0.7368134653570279,15.848105971612691,0.14243681291505011,0.005303623509153222,1.7439324566753518,0.2251094532750882,0.0981881834682549,0.5072320811700122,0.5507778740537143,0.25735013372415383
desenfoque_11,Athena_2_men_in_front_of_house_meting003,6.353566378914042,0.08608625829219818,0.9176063551046592,0.006784853059798479,0.8866077946401045,0.7057865338601392,2.5551384795603242,0.7005218586209647,15.804796451118609,0.06823042948563793,0.007376549402517056,1.7138518858362015,0.18181187282287112,0.05809446887903319,0.35763206590589325,0.37999014279188464,0.10696912545526534
ruido_0.02,Athena_2_men_in_front_of_house_meting003,6.5174127096190055,0.09359250217676163,0.9412696688011081,0.024038078263401985,0.8030924728056441,0.5553548667547739,12.165029632340758,0.6189875705716708,15.80469561451061,0.23323444916930158,0.14561739070567195,1.7522367652467463,0.15002480552856895,0.05034664123278169,0.44873337305057204,0.6548353883762752,0.2779225355736268
ruido_0.05,Athena_2_men_in_front_of_house_meting003,6.7510872718641215,0.10436202585697174,0.9750178427485827,0.04797637462615967,0.5471102691869694,0.3100140826219486,26.3784164462845,0.33341517496409273,15.470166967208234,0.16216125265667916,0.39903626609374643,1.6858906532613123,0.08493547727979772,0.012374882848771546,0.23817673271333573,0.5625827712762759,0.14926447078607874
ruido_0.10,Athena_2_men_in_front_of_house_meting003,7.154052253325541,0.13532251119613647,1.033215586475757,0.0908811092376709,0.2754646854486225,0.1281504044725703,51.38271059035357,0.14137107134526597,14.454149620875484,0.10459423692946179,0.6128633041219724,1.4967580837438152,0.05069831634412577,0.0033750055666220977,0.11636522121064387,0.43380100818133605,0.05760964374788641
ruido_0.20,Athena_2_men_in_front_of_house_meting003,7.714514127197076,0.214773491024971,1.1141596337379638,0.1756840944290161,0.09752612881001614,0.04407224279844927,99.89032716162261,0.048686358293481447,11.927426207477115,0.06120468208251822,0.780171557543457,1.10781708666938,0.028589252815828282,0.001456365428715179,0.048035220913257265,0.2674345441131204,0.015115836524245873
PiramideLaplace,Athena_2_men_in_front_of_house_meting003,6.8930340569950515,0.18154509365558624,0.9955183403203228,0.02526615373790264,1.5680920178211282,1.1242653857283909,12.518107107080207,0.6932521846361525,13.047066199753266,0.4855972488214246,0.10983509620451257,1.7517281412735324,0.3404562848537681,0.23656331387452026,0.6745365940878607,0.8496530827012496,0.4218486174450414
RatioPiramide,Athena_2_men_in_front_of_house_meting003,6.746750685595032,0.11725890636444092,0.9743915363747039,0.028096744790673256,0.6531872611797576,0.34642667491792145,12.882885372657642,0.687893548391691,15.442943397299038,0.47543441659674607,0.20933234797886413,1.7763467820698575,0.3012174902142658,0.13621928925949772,0.6727639880243473,0.8097100452747622,0.41163098642220786
DWT,Athena_2_men_in_front_of_house_meting003,6.666134511230398,0.10715682059526443,0.9627486401634178,0.028346488252282143,0.7505326594584404,0.5560894017153316,13.670144514033957,0.678722552562591,15.67766366591953,0.4587611288338862,0.24519176844914625,1.7799796008850501,0.2154610516200135,0.1560082970179632,0.6510994971224319,0.8038319660389824,0.39089416923869585
DTCWT,Athena_2_men_in_front_of_house_meting003,6.675643564275407,0.10806390643119812,0.9641219739707241,0.025618525221943855,0.7703443619467345,0.5496120132906988,12.356326649644222,0.7096972262055808,15.683682294012648,0.5181971265786447,0.14683993880298157,1.7858362502812017,0.2773294829154035,0.19521388416538615,0.69595924818432,0.8458670804495272,0.42189311401801166
Curvelet,Athena_2_men_in_front_of_house_meting003,6.599007647526343,0.10118917375802994,0.9530539217864276,0.026023484766483307,0.7639588588685147,0.5736342422788064,12.247829091915284,0.6978972885828074,15.753547539446926,0.4398863944924197,0.18777329833356635,1.7748532047498535,0.21980893766080561,0.14768093324843434,0.6568956116128662,0.79998119615378,0.3861939625169462
TopHat_Clasico,Athena_2_men_in_front_of_house_meting003,6.926865863591391,0.13151998817920685,1.0004044592157673,0.04464906081557274,0.6212818680746572,0.4118069670581435,20.5491366471556,0.581244287015847,15.158299859521202,0.3397438779771946,0.5246931485479908,1.748464369635271,0.25660583391263114,0.143859698427406,0.59755345279832,0.7522659070635114,0.2949521858623156
Propuesta_Novedosa,Athena_2_men_in_front_of_house_meting003,7.067176694475968,0.1437295526266098,1.0206686860186844,0.033812109380960464,0.680038068138408,0.48919711605837546,15.654343336188823,0.666377971509875,15.169368258348626,0.48694895632046037,0.3336990387127375,1.8432346934185944,0.31482245144439064,0.1587173453997272,0.6926940873650091,0.8270674230363327,0.4148450768219291
base,Athena_APC_4_fennek01_005,5.403287000078588,0.040950264781713486,0.8609049841259179,0.01327565312385559,0.44548535751176577,0.16141436346865495,5.437461033739424,0.8044564092131703,23.050484030791832,0.2640825972264935,4.4077460041838563e-07,1.689375501161406,0.23592350517286798,0.0806138891003588,0.6653657911510891,0.6838669352753051,0.3514782107154396
desenfoque_5,Athena_APC_4_fennek01_005,5.304033555894809,0.03811922296881676,0.8450909463396155,0.008012484759092331,0.40442918105080866,0.1545262625821533,2.667620218529216,0.7579453068306883,22.977302372549833,0.1225740471571062,0.0029933122498446807,1.6116501350074577,0.19457060985052585,0.04374327132010726,0.48721238042852977,0.5368206299170754,0.1541127643529348
desenfoque_11,Athena_APC_4_fennek01_005,5.195558159973604,0.035377953201532364,0.8278075762350404,0.005405922420322895,0.3818271262814004,0.13953580219576947,1.7594026823709965,0.7123146628726831,22.883778130138843,0.05181337982911411,0.002138969130185426,1.5293730059313466,0.1558075906296037,0.02518250559490477,0.33773374633031567,0.38789569487908376,0.06646658187826605
ruido_0.02,Athena_APC_4_fennek01_005,5.574217898853826,0.045571520924568176,0.8881393810207311,0.02239900641143322,0.3072070215015871,0.12389183246745236,11.551861080065384,0.6595215926439317,22.71347851375886,0.19630730456968834,0.17829602969059913,1.6134717458153167,0.13833724245906967,0.01466026092578871,0.4728933279675281,0.5708528375684474,0.1545248278285528
ruido_0.05,Athena_APC_4_fennek01_005,6.0927256220166734,0.0646558478474617,0.9707531461552102,0.04667263478040695,0.13309305958474857,0.061981794287314616,26.08143930241241,0.3521556571269284,21.2753102319384,0.12616196152020256,0.5220968631584105,1.335152009427611,0.0737398198367248,0.0025261557059847624,0.219534268568969,0.36269401457084877,0.030939916986097552
ruido_0.10,Athena_APC_4_fennek01_005,6.83537018905449,0.10799381881952286,1.0890786041935472,0.09008631110191345,0.04793688626461448,0.024723589125493897,51.27997375347689,0.13821633110572595,18.254961113749648,0.07074227267196546,0.774102588265839,0.9150075549283097,0.043625005762341774,0.0009982981213345291,0.08368103178471813,0.19747972743248857,0.005294255067634262
ruido_0.20,Athena_APC_4_fennek01_005,7.604692063148376,0.1996355801820755,1.2116545539431876,0.1752464473247528,0.016540053468472184,0.01044596254907474,99.95555265461175,0.04251939733199244,13.640971844913777,0.03127473215492404,0.9121116406289426,0.5217436976193743,0.023806624299213156,0.000887551908300724,0.02610852875420766,0.08665430260636525,0.0007435224038312575
PiramideLaplace,Athena_APC_4_fennek01_005,6.177993934513328,0.07002565264701843,0.9843389348085445,0.0226355642080307,1.4014323466609842,0.2845711796372071,9.772356645669142,0.7340735295279464,20.164117530625774,0.4176647121025697,0.14601080490124554,1.548134574733973,0.3162161337382334,0.14994793042030108,0.7041387493644697,0.7689794404792556,0.4285187960808689
RatioPiramide,Athena_APC_4_fennek01_005,5.970043883739293,0.06145578250288963,0.9512062814518005,0.023323148488998413,0.3447833499332422,0.18526390473501686,9.883440040434918,0.7491671821817871,22.46398764941921,0.35788182700949167,0.25052650696148965,1.8261906966986956,0.25862768776384387,0.07755459697701098,0.6830822204619421,0.7387610254905012,0.2844038338829784
DWT,Athena_APC_4_fennek01_005,5.7888382520547585,0.05382377281785011,0.922334812757535,0.025130534544587135,0.36309800163917394,0.14044224107640796,10.971250788608403,0.7207047448357973,22.634665600457136,0.34807382422995253,0.29969856340749434,1.7332839773869433,0.2092860357870999,0.07528246374316537,0.6593800528359959,0.718362878122668,0.3145590391578707
DTCWT,Athena_APC_4_fennek01_005,5.78812095339256,0.05402128025889397,0.9222205256590735,0.022489644587039948,0.41117640013336093,0.14136888166935924,9.698348650319787,0.7563499061914443,22.70385023728241,0.38667587838965073,0.19652565297145164,1.7686377274217464,0.25949555263518165,0.10152911854766897,0.7099352206679036,0.7660016262384066,0.3990958470348554
Curvelet,Athena_APC_4_fennek01_005,5.706753354873442,0.050722189247608185,0.9092562372341857,0.023622915148735046,0.3683071156661259,0.14441553619549052,10.112120374572418,0.7400049711252641,22.74748792287429,0.32369359030076417,0.2568902790753316,1.7246482140604944,0.2091923597824531,0.07009823722192882,0.6692394685021632,0.7257874689421137,0.34716909959862624
TopHat_Clasico,Athena_APC_4_fennek01_005,6.337405286641131,0.08030252903699875,1.0097379239000144,0.04199258238077164,0.3388650643867459,0.1363375615175254,18.665485901723226,0.6067372076558103,21.337324484360938,0.23788538813245225,0.6294154036940648,1.7254221814952513,0.24787220285958939,0.08763523402643224,0.5905377216329747,0.6492434158774024,0.28466898908674215
Propuesta_Novedosa,Athena_APC_4_fennek01_005,6.355954683311551,0.07994130998849869,1.0126933967530871,0.031416747719049454,0.42351527096101166,0.14195588713675927,13.343127316526818,0.6944974356505285,21.653528164110245,0.3551196490433044,0.4425862494685912,1.8769219870299971,0.2945159801948836,0.09711949770627372,0.6813017188991454,0.733398930877025,0.40294545224071565
base,Athena_heather_hei_vis,6.666135670361591,0.10379035025835037,0.9290543083021635,0.014566519297659397,0.9448702514696665,0.7481704586283462,6.769429422500548,0.7295332973037911,16.135771903893975,0.2702437247711878,7.633022553040679e-07,1.6339734660326002,0.2505032196865052,0.15690287738672973,0.6225791220990587,0.6337781943390277,0.1490621953080663
desenfoque_5,Athena_heather_hei_vis,6.632324766696571,0.10191027820110321,0.9243421081203943,0.008581091649830341,0.8681025120170941,0.7528146516568963,3.1736015955608288,0.6838628360007437,16.107463590201387,0.10462193976278046,0.004535377096917197,1.6050841050816123,0.21539464520088858,0.08085760834376052,0.41599041944924836,0.4609245288704881,0.18999902352505457
desenfoque_11,Athena_heather_hei_vis,6.6087279223225766,0.10038242489099503,0.9210534336900994,0.00589365279302001,0.8230211970217166,0.7637550937963923,2.094936500321981,0.6475911012352291,16.07433547818501,0.05101240832030774,0.004573798625753136,1.5786475030938634,0.18384900345238014,0.055002353746010244,0.27860961895879555,0.31568926437497935,0.1500969264693227
ruido_0.02,Athena_heather_hei_vis,6.7220127572791295,0.10567420721054077,0.9368418558264248,0.02362247370183468,0.7504413596957554,0.6451291625557135,12.262746677809721,0.5955189201844493,16.064854980730786,0.19896785335547307,0.13797914905621841,1.6188515078319456,0.14166012784163118,0.034022226291743334,0.454214065800425,0.5803379637859731,0.1092740368368176
ruido_0.05,Athena_heather_hei_vis,6.900777460634082,0.11517661809921265,0.9617561579104188,0.04742449149489403,0.43780696226257754,0.45686364954266956,26.371490193488714,0.322245737971821,15.712205342551995,0.13947889657089652,0.4252786485658209,1.5471942116950985,0.07812951988972569,0.008886944819852702,0.2327132536551046,0.46736882627668846,0.058563307019394606
ruido_0.10,Athena_heather_hei_vis,7.23513369898208,0.1437603086233139,1.0083551350548583,0.09052372723817825,0.18445379867898787,0.24065767949844463,51.427585795681885,0.13172398674166663,14.642213134414401,0.08856774495967175,0.6758451202841135,1.3478485436447776,0.046204171209232286,0.002968276989864747,0.10231799466337904,0.3360696953963771,0.025059363673373282
ruido_0.20,Athena_heather_hei_vis,7.704037943994035,0.2186466008424759,1.0737059665637976,0.17463800311088562,0.06044960863331031,0.08833573472686584,99.51817030947471,0.04318144606122598,12.057753247485035,0.04709499175988931,0.8411869790296927,0.964156004727995,0.026003909253005837,0.001534144803479015,0.03811989024496416,0.2068689153022953,0.007024566116401495
PiramideLaplace,Athena_heather_hei_vis,6.780314279370144,0.11114755272865295,0.9449672950550405,0.026328258216381073,0.5054787992034787,0.9935523288939934,12.809468664576388,0.6449599567837093,13.39048956269121,0.4541478178651825,0.14789862222043412,1.241746467215255,0.26491467231257293,0.18534754351948293,0.6556147105302192,0.7258873090913343,0.14713009288171172
RatioPiramide,Athena_heather_hei_vis,7.17891288466283,0.15398463606834412,1.0005196825014717,0.03398473933339119,0.9123176601470614,0.6665429083572477,15.744970378280192,0.615277307950157,15.206644845149127,0.507679127077154,0.30022720042347206,1.689688359783812,0.3894218961791654,0.14106639926398168,0.6832944451628836,0.7981886114247624,0.22612838957628503
DWT,Athena_heather_hei_vis,6.8429002280280224,0.11600054055452347,0.953689851587801,0.02953900396823883,0.8191301586069788,0.6224080489870016,14.254772247961952,0.6399689809780102,15.947982267726204,0.42083558627264855,0.2756499786579144,1.6561857174948589,0.20706504662405156,0.1523712831890714,0.6546032727357934,0.7287604233412828,0.1592010877855219
DTCWT,Athena_heather_hei_vis,6.853888066761297,0.1171618178486824,0.9552212183974303,0.02694704383611679,0.8446296589465236,0.6388285434759126,12.966256392129129,0.6710643176027418,15.949945607102233,0.46494747015014587,0.17393206716218393,1.6650207881358217,0.27439718390893986,0.17950289206420939,0.7058847167362879,0.7845749535051783,0.16785915259861592
Curvelet,Athena_heather_hei_vis,6.779873753594046,0.11073911935091019,0.9449058993093731,0.026801828294992447,0.8044705381531606,0.637979211690556,12.84175815920232,0.6681552541222441,16.035802742269738,0.39774819365002245,0.19535909294158074,1.649853368457903,0.21551884097333612,0.14522937053957843,0.67348736283647,0.7254985604980677,0.14349738046719884
TopHat_Clasico,Athena_heather_hei_vis,7.015002084015338,0.13119597733020782,0.9776755576517673,0.04971718788146973,0.5798441200489206,0.47524019846825927,22.87325821660731,0.5179070282721931,15.5798606104021,0.2823369823294097,0.5700706604518634,1.645424933368167,0.23716807314334287,0.14378397677861177,0.5796757079105626,0.6999358072393427,0.1456484067760714
Propuesta_Novedosa,Athena_heather_hei_vis,7.135270214662375,0.14401936531066895,0.9944372364495552,0.03623074293136597,0.713528913984383,0.5440072474319717,16.450107676557508,0.6148205824116608,15.481118418181376,0.4498954369254667,0.35765746632862383,1.7120498873322672,0.32697501473425106,0.1514658589034009,0.6926377627470285,0.785593189744508,0.18922298267132814
base,Athena_helicopter_helib_011,4.856442231358908,0.03787974268198013,1.0501163303650527,0.007113269530236721,1.078559974821433,0.6334286705310407,3.065738341991721,0.8593109623184658,18.549968257738193,0.2652000202727891,1.110519670999002e-06,1.684552720066063,0.2756388311511211,0.12342017363008384,0.6559539409977075,0.5588940071094505,0.3381082508386699
desenfoque_5,Athena_helicopter_helib_011,4.7749949880723515,0.03693170100450516,1.0325048616882193,0.0037243191618472338,0.9600173449509488,0.6641630584718664,1.502396533549118,0.8385018473442329,18.54164380501532,0.0854980750896656,0.0019114929538556146,1.6507217219190489,0.18017530217193933,0.07096863945749068,0.39344043083857666,0.43898445022231447,0.18097785842817699
desenfoque_11,Athena_helicopter_helib_011,4.719672144749769,0.036052241921424866,1.0205423141178727,0.00229416461661458,0.8771618616391564,0.6820518334180347,1.009800276896582,0.8212680962867012,18.53105889754542,0.035037168045971435,0.002484982063915811,1.6184796924330456,0.12689693584662406,0.05201250883745445,0.21713560192308073,0.316835126031014,0.07931532753128018
ruido_0.02,Athena_helicopter_helib_011,5.296472921119659,0.04282962903380394,1.145264875568743,0.019527148455381393,0.446896731107493,0.41463348578138615,10.663661752043714,0.6353213430283593,18.426339186237712,0.14627488465719748,0.3672044747736632,1.591335117619094,0.1059933225187785,0.010217192101914675,0.2601504941305622,0.42757207471221537,0.09097445475869903
ruido_0.05,Athena_helicopter_helib_011,6.018384252522593,0.06280665099620819,1.3013649261956548,0.04546483978629112,0.1335254271344494,0.18716767543814988,25.739327196232136,0.27834377870794713,17.8331938655241,0.08195000674058138,0.6712540926732128,1.277829592017082,0.05702888883149726,0.004013516236546548,0.08330666806183394,0.3087879966027966,0.021283894779996464
ruido_0.10,Athena_helicopter_helib_011,6.822603403619543,0.10727976262569427,1.4752625293228963,0.09007811546325684,0.047642416936169996,0.07619415042011979,51.266121022678774,0.09682516768286419,16.195605851610463,0.04678969305127641,0.8321963874762323,0.8486966386498443,0.03744078300698894,0.0033141997735758643,0.030948009027573706,0.19353389017625705,0.0025594389682981563
ruido_0.20,Athena_helicopter_helib_011,7.5614731087677995,0.19800902903079987,1.6350295164350002,0.17491187155246735,0.024303567940663334,0.03257036662443198,99.39363364777206,0.0286892776961463,12.850945532816265,0.023179219927006948,0.9300473268683396,0.4736616195060923,0.02295500473002171,0.003454688515739049,0.009914753181519353,0.09002956389810114,0.0012568413761579855
PiramideLaplace,Athena_helicopter_helib_011,5.21330774218596,0.05502961575984955,1.12728193489829,0.013068772852420807,2.4528670598080207,0.38861838599721266,5.771584491841844,0.7876215064314362,15.60525236684736,0.2831924484431809,0.08444102625195204,1.6716353129726436,0.42297933348721833,0.27233460499871137,0.7548686004440148,0.7238311270913826,0.5070398231702611
RatioPiramide,Athena_helicopter_helib_011,5.398224061705894,0.05152041092514992,1.1672666886805971,0.013030066154897213,0.7919871047511823,0.5345165793353954,6.035526360768497,0.8220209899041533,18.36653053567587,0.35516043035310646,0.2292398373678474,1.7009504049051836,0.3322749600908882,0.1152811406801657,0.6306623005968293,0.6798741099660737,0.3162198037260441
DWT,Athena_helicopter_helib_011,5.2128215270359615,0.04539576172828674,1.127176799812818,0.014352766796946526,0.9792547619265812,0.5143161059955235,6.872372877354008,0.8085597768570235,18.459713445320673,0.42050101325367145,0.2590200174779414,1.6885775494537407,0.29579800779751214,0.1400516439981992,0.7017678052719634,0.6567690570929925,0.37125038627758783
DTCWT,Athena_helicopter_helib_011,5.229570341081215,0.04578324407339096,1.130798422866336,0.0129192303866148,0.9995418124651116,0.5129270206471784,5.696484063772939,0.8209236275285512,18.464568013816372,0.48766619069325823,0.16011011854887958,1.6967438437753013,0.36767275050746473,0.18226547963107115,0.7370272891747487,0.7175339489822113,0.47672736289289463
Curvelet,Athena_helicopter_helib_011,5.140431050190934,0.042448654770851135,1.1115236903395882,0.013522851280868053,0.9428241487586306,0.5015987153557626,5.906992129162532,0.8145255480820097,18.49703292336929,0.3930153809604059,0.23070198310578116,1.693921099992672,0.29023282109565895,0.11827620536198402,0.701234469872989,0.6607068171121799,0.40734772798336233
TopHat_Clasico,Athena_helicopter_helib_011,5.541667256637127,0.05227968096733093,1.1982836418946945,0.024082966148853302,0.6873869475556722,0.33717961165334465,10.44722808437979,0.6865647978034146,18.327258096692447,0.2663445894788764,0.5747304042234277,1.68391870787389,0.39116658449991265,0.12950637631493517,0.5982008571998465,0.5864053530301377,0.3486901825449752
Propuesta_Novedosa,Athena_helicopter_helib_011,5.510128313944044,0.05816175788640976,1.1914639254877752,0.01838180236518383,0.9181773185971344,0.41383205162546743,7.913039279522779,0.7645645341795684,18.334096048661795,0.44080782252928186,0.37913305431912003,1.7923073767032984,0.4613565188084026,0.15690437437512433,0.6974417482057006,0.6980025052158833,0.48818474625456193
base,Athena_lake_lake,6.54692063515684,0.09484627842903137,0.9474148454387732,0.012359046377241611,1.378784690646993,0.46455370495001425,6.228779314052464,0.7801910317010792,17.002690142634226,0.29249692136085564,1.3688932191225684e-06,1.65780785647681,0.275140430676783,0.19362921787892087,0.6457741701565305,0.6946375293125542,0.529755816811079
desenfoque_5,Athena_lake_lake,6.519017509449552,0.09272559732198715,0.9433769416665372,0.007926210761070251,1.3190676542580961,0.4555115180296079,3.143852419571521,0.7558267604650406,16.971737551042104,0.1095911300885136,0.00655649580963372,1.6312622762501099,0.22965922378665676,0.0879961935441336,0.480527796632503,0.500985194997229,0.2549542128713051
desenfoque_11,Athena_lake_lake,6.481842080185019,0.09102275967597961,0.9379972287398761,0.005495330784469843,1.251042460033172,0.4541033981112173,1.9809017084820326,0.7288089817246877,16.92689117442481,0.05531394209551718,0.008496814538248344,1.6028353166498923,0.18904334621014052,0.04417626491620254,0.33790928457251757,0.3160460677652002,0.03471624725166363
ruido_0.02,Athena_lake_lake,6.608381772552748,0.09692806750535965,0.956308980136809,0.02251739613711834,1.0081371736145037,0.3535322685916902,11.942428254741278,0.6219543346579567,16.916703263980185,0.20331442684787537,0.17050492254514743,1.6412326700432258,0.14602208736021638,0.03477573468122341,0.4359076848886095,0.6432625791842335,0.41984525277954493
ruido_0.05,Athena_lake_lake,6.8029708063199985,0.10725061595439911,0.9844682552562734,0.04703052341938019,0.5048925448197124,0.24134273454651933,26.26353735355715,0.31762052658191864,16.489476599190226,0.13847281776495177,0.45911850087000455,1.5619023492872495,0.07956643139071679,0.010768110073526968,0.2094150854043726,0.5412305396026593,0.25846918771574084
ruido_0.10,Athena_lake_lake,7.180354321744097,0.13774044811725616,1.039079997915362,0.09050339460372925,0.2142213202344967,0.13225173258547937,51.35586142455961,0.12438333263652299,15.236845390627336,0.08893493050251912,0.6841220239690908,1.349422919488049,0.04763063382520566,0.0038322455946188743,0.09059609445770417,0.4294364011525393,0.11781730585623029
ruido_0.20,Athena_lake_lake,7.7190908290371185,0.21638764441013336,1.1170413775063055,0.17565037310123444,0.07479889104259509,0.051437454247741835,100.14254769572304,0.03946899341878091,12.341425632426049,0.04856529363828268,0.8271459654272587,0.9520311590887333,0.026556201139676806,0.0016541404945538372,0.03457293264875388,0.29927024609443165,0.04133196281216764
PiramideLaplace,Athena_lake_lake,7.091986054153812,0.16713210940361023,1.026292091471047,0.022965237498283386,2.3056814801319394,0.6078404973033344,12.017548423651682,0.7028951794494157,14.227381977569745,0.4184933732752638,0.0939340306933146,1.7401320152429571,0.3667874420789113,0.28546991083179385,0.7249111359504964,0.8436488324310853,0.6350818352855478
RatioPiramide,Athena_lake_lake,6.884448683697926,0.12450113892555237,0.9962590428500868,0.024458715692162514,1.0379395939006915,0.35980959850644906,11.953226972649665,0.7127898906299033,16.234411340446076,0.5378269565224866,0.18763323905478863,1.632736866070354,0.35603732466307647,0.17953586611508904,0.7346037253606591,0.8401570744955891,0.6094078375352887
DWT,Athena_lake_lake,6.673767248679406,0.10687731951475143,0.9657710118629648,0.025222552940249443,1.08825091721144,0.3461449623965901,12.908395362925056,0.691067532637568,16.802512150230534,0.4767944685268495,0.24091621134125904,1.6764717025589984,0.22860084666529407,0.18554058520748287,0.6797599174710373,0.8222382002876132,0.6209615996747856
DTCWT,Athena_lake_lake,6.668965465400057,0.10687249153852463,0.9650761384992944,0.022871173918247223,1.113287950832703,0.3422364575582506,11.78781316406673,0.7198304040750717,16.823186190053754,0.5497209871150065,0.13153581476245307,1.6836271850620208,0.30278437571398414,0.23560043219772175,0.7374426178180218,0.8566521057425629,0.6522793438936201
Curvelet,Athena_lake_lake,6.645410579737898,0.10203077644109726,0.9616674751592953,0.022981973364949226,1.1211190361544299,0.36335832579233723,11.847757230558875,0.7145727063713401,16.880783771578724,0.4542129105166687,0.17348400425707414,1.6666162704953729,0.23772260329533174,0.17402682745969655,0.6959202263697534,0.8178437673229444,0.6076065003108697
TopHat_Clasico,Athena_lake_lake,6.823736835861447,0.12212084233760834,0.9874733389841468,0.04018203914165497,0.7462243911576192,0.2909855925606265,18.88932064890799,0.5773235475970371,16.41734248173686,0.3425904049133112,0.5169362631005466,1.6619572547967265,0.25891115696668954,0.15571050702450084,0.6253920594530002,0.7830394166011383,0.49901559196923234
Propuesta_Novedosa,Athena_lake_lake,6.928923647032306,0.12942655384540558,1.0026950824573284,0.031311627477407455,0.7833226563858467,0.2796730394517628,14.59500577043741,0.6532151884496219,16.350302761767523,0.5130617766278099,0.3212000863016021,1.7049477531649038,0.36373292543301033,0.19913257437051632,0.7151349816445957,0.8267667082060811,0.587283161271985
base,Athena_man_in_doorway_maninhuis,6.763361344198986,0.10472436994314194,0.9431498557020299,0.01853211224079132,0.9226003477460416,0.6713145866370918,8.069037964692525,0.7145384746797209,15.542779287043052,0.31505816714247065,9.103683191762526e-07,1.6959702903678626,0.2471639516734559,0.18316021748545966,0.6540385067685869,0.6825476849060226,0.2589836972922617
desenfoque_5,Athena_man_in_doorway_maninhuis,6.711051221619171,0.10120776295661926,0.935855215943469,0.013265786692500114,0.8915844656593341,0.5813055127514629,4.912240357435698,0.6877133929547072,15.511062755997532,0.1573921914425863,0.005227717189373752,1.6655405031386648,0.2214833293173275,0.10662954182463272,0.5321798024064375,0.5433323593224589,0.20436231505930222
desenfoque_11,Athena_man_in_doorway_maninhuis,6.654456678986614,0.09746511280536652,0.9279631143683844,0.009278315119445324,0.8618518392704468,0.530345251808642,3.2803142826977405,0.6459125038860274,15.449124007122103,0.07856434192128316,0.006710349220570742,1.6223170567990848,0.1842324239776163,0.06392398824397008,0.38760252688764996,0.37984727684400565,0.08022943460165895
ruido_0.02,Athena_man_in_doorway_maninhuis,6.795737237508546,0.10660246759653091,0.9476646697935949,0.026956995949149132,0.8125231893954519,0.37361210265450073,13.001834710932295,0.6028390524576674,15.480993605379467,0.24796153891443748,0.09364984547221225,1.683369298122127,0.16090379818614342,0.06379304749401297,0.5100651761348166,0.6526841499483987,0.2098738210744642
